gene	oe_lof_upper	oe_lof_upper_bin
MLLT6	1.8200e-01	0
RP11-152F13.10	1.8200e-01	0
ATP2C1	1.8200e-01	0
RNF8	1.8300e-01	0
SET	1.8300e-01	0
UBE3C	1.8300e-01	0
SYCP2	1.8300e-01	0
CIC	1.8300e-01	0
ACAN	1.8300e-01	0
SF1	1.8300e-01	0
EPHB2	1.8400e-01	0
CSNK2A2	1.8400e-01	0
FAT4	1.8400e-01	0
NAP1L1	1.8400e-01	0
MED12L	1.8400e-01	0
ALAS2	1.8400e-01	0
CEP350	1.8400e-01	0
DDX21	1.8400e-01	0
MEIS2	1.8400e-01	0
MTF2	1.8400e-01	0
MAP3K4	1.8400e-01	0
SHANK1	1.8400e-01	0
KLHL2	1.8500e-01	0
MTOR	1.8500e-01	0
PACS1	1.8500e-01	0
GLUL	1.8500e-01	0
NAV3	1.8500e-01	0
NCAM1	1.8500e-01	0
SARNP	1.8500e-01	0
WWC3	1.8500e-01	0
LRRC41	1.8500e-01	0
CTNND1	1.8500e-01	0
LPHN3	1.8500e-01	0
CNKSR2	1.8500e-01	0
FXR2	1.8500e-01	0
SYK	1.8500e-01	0
PTPN12	1.8600e-01	0
PAPD7	1.8600e-01	0
PARP6	1.8600e-01	0
EEF1A2	1.8600e-01	0
HNRNPUL1	1.8600e-01	0
ZC3H11A	1.8600e-01	0
PRRC2A	1.8600e-01	0
XKR6	1.8600e-01	0
ARID4B	1.8700e-01	0
EIF3D	1.8700e-01	0
NDST1	1.8700e-01	0
PTPRF	1.8700e-01	0
LPHN1	1.8700e-01	0
ARHGEF7	1.8700e-01	0
GPKOW	1.8700e-01	0
EED	1.8700e-01	0
ZNF423	1.8700e-01	0
CUX2	1.8700e-01	0
NFATC2	1.8700e-01	0
STAT1	1.8700e-01	0
TMEM108	1.8700e-01	0
DIDO1	1.8700e-01	0
PHF20L1	1.8700e-01	0
PRDM16	1.8700e-01	0
DLL4	1.8800e-01	0
SEPT7	1.8800e-01	0
CDC73	1.8800e-01	0
JARID2	1.8800e-01	0
SNRNP70	1.8800e-01	0
PRRC2B	1.8800e-01	0
SOX5	1.8800e-01	0
GRIN2A	1.8800e-01	0
PLAG1	1.8800e-01	0
ASAP1	1.8800e-01	0
CCT5	1.8800e-01	0
CNOT2	1.8900e-01	0
ELAVL2	1.8900e-01	0
SUGP2	1.8900e-01	0
RSPRY1	1.8900e-01	0
USP37	1.8900e-01	0
NRF1	1.8900e-01	0
NFKBIZ	1.8900e-01	0
RBBP5	1.8900e-01	0
DSCAM	1.8900e-01	0
TTC7B	1.8900e-01	0
PRKD2	1.8900e-01	0
PAXBP1	1.9000e-01	0
UNK	1.9000e-01	0
KIAA2018	1.9000e-01	0
AP2M1	1.9000e-01	0
NOS1	1.9000e-01	0
CBX2	1.9000e-01	0
PPARD	1.9000e-01	0
YAP1	1.9000e-01	0
ESR1	1.9000e-01	0
THRAP3	1.9000e-01	0
UBE2Q1	1.9000e-01	0
RNF31	1.9000e-01	0
NYAP1	1.9000e-01	0
SCARF2	1.9000e-01	0
C20orf112	1.9100e-01	0
DOCK9	1.9100e-01	0
COL4A5	1.9100e-01	0
NR2F1	1.9100e-01	0
WNK3	1.9100e-01	0
DKC1	1.9100e-01	0
SENP5	1.9100e-01	0
LGI1	1.9100e-01	0
BMPR2	1.9100e-01	0
SMARCE1	1.9100e-01	0
FURIN	1.9100e-01	0
SPTBN4	1.9100e-01	0
RPL7A	1.9100e-01	0
TENM2	1.9100e-01	0
ASIC2	1.9200e-01	0
ACTR3B	1.9200e-01	0
ARHGAP31	1.9200e-01	0
SNX27	1.9200e-01	0
AJAP1	1.9200e-01	0
PTPRA	1.9200e-01	0
GRIK3	1.9200e-01	0
MAP1A	1.9200e-01	0
CEP170	1.9200e-01	0
GDI1	1.9200e-01	0
XKR4	1.9200e-01	0
HPN	1.9200e-01	0
TNS3	1.9200e-01	0
MTPAP	1.9300e-01	0
VDAC3	1.9300e-01	0
SNAP91	1.9300e-01	0
EBF2	1.9300e-01	0
TAF5L	1.9300e-01	0
ZBTB16	1.9300e-01	0
AGO3	1.9300e-01	0
PPME1	1.9300e-01	0
GRIA3	1.9300e-01	0
NFKBIA	1.9300e-01	0
TENM1	1.9300e-01	0
CYBB	1.9300e-01	0
SCAF11	1.9300e-01	0
TBX18	1.9300e-01	0
SEC24B	1.9400e-01	0
ZNF280C	1.9400e-01	0
ATN1	1.9400e-01	0
EXOC8	1.9400e-01	0
BHLHE40	1.9400e-01	0
SH3KBP1	1.9400e-01	0
SKI	1.9400e-01	0
DCUN1D5	1.9400e-01	0
SOGA1	1.9400e-01	0
CHM	1.9400e-01	0
RBFOX2	1.9400e-01	0
RAE1	1.9400e-01	0
RUVBL1	1.9400e-01	0
SMEK1	1.9400e-01	0
TBR1	1.9400e-01	0
PSMD13	1.9400e-01	0
GLI3	1.9500e-01	0
SGIP1	1.9500e-01	0
FOXP3	1.9500e-01	0
KIAA0232	1.9500e-01	0
WDR44	1.9500e-01	0
CACNG3	1.9500e-01	0
SIN3B	1.9500e-01	0
ATRN	1.9500e-01	0
KLHL15	1.9500e-01	0
ACTR2	1.9500e-01	0
GLYR1	1.9500e-01	0
CLIP2	1.9600e-01	0
PDS5A	1.9600e-01	0
PIK3CD	1.9600e-01	0
ROCK1	1.9600e-01	0
SALL1	1.9600e-01	0
ATXN7L3	1.9600e-01	0
FGD1	1.9600e-01	0
LINGO1	1.9600e-01	0
TNFAIP3	1.9600e-01	0
NUFIP2	1.9600e-01	0
RIC8B	1.9600e-01	0
IL1RAPL1	1.9700e-01	0
POU2F2	1.9700e-01	0
COPS4	1.9700e-01	0
DNAJC13	1.9700e-01	0
XRN1	1.9700e-01	0
ANKRD12	1.9700e-01	0
PACSIN1	1.9700e-01	0
RAPGEF2	1.9700e-01	0
ETS2	1.9700e-01	0
HCFC2	1.9800e-01	0
PAIP1	1.9800e-01	0
LAMC1	1.9800e-01	0
SSBP3	1.9800e-01	0
NEDD4L	1.9800e-01	0
KIAA0368	1.9800e-01	0
PDGFC	1.9800e-01	0
KIAA2022	1.9800e-01	0
IPO13	1.9800e-01	0
PSMA5	1.9800e-01	0
YY1	1.9800e-01	0
ASXL3	1.9900e-01	0
PA2G4	1.9900e-01	0
DLGAP2	1.9900e-01	0
MPPED2	1.9900e-01	0
CPSF7	1.9900e-01	0
VCAN	1.9900e-01	0
PAX8	2.0000e-01	0
PRKCE	2.0000e-01	0
KCTD16	2.0000e-01	0
KIF4A	2.0000e-01	0
DAB2IP	2.0000e-01	0
SIPA1L3	2.0000e-01	0
TOX	2.0000e-01	0
NTNG2	2.0100e-01	0
CLASP2	2.0100e-01	0
HERC2	2.0100e-01	0
DCAF8	2.0100e-01	0
STIP1	2.0100e-01	0
ACIN1	2.0100e-01	0
HSPA8	2.0100e-01	0
RPL6	2.0100e-01	0
SETDB1	2.0100e-01	0
NFIA	2.0200e-01	0
RNF220	2.0200e-01	0
JPH3	2.0200e-01	0
CACNA1I	2.0200e-01	0
RFWD2	2.0200e-01	0
STAT5A	2.0200e-01	0
GATAD2A	2.0200e-01	0
COL1A2	2.0200e-01	0
DMXL1	2.0200e-01	0
AP1G1	2.0200e-01	0
OSBPL6	2.0200e-01	0
USP19	2.0300e-01	0
SMARCA2	2.0300e-01	0
ARHGAP21	2.0300e-01	0
CAMSAP2	2.0300e-01	0
PHF1	2.0300e-01	0
PRKCG	2.0300e-01	0
KIAA1244	2.0300e-01	0
PDZD8	2.0300e-01	0
BTBD11	2.0400e-01	0
UNC5A	2.0400e-01	0
CTDSP1	2.0400e-01	0
CELF5	2.0400e-01	0
RBM14	2.0400e-01	0
TRAPPC10	2.0400e-01	0
CYLD	2.0400e-01	0
FTSJ1	2.0400e-01	0
ATP9A	2.0500e-01	0
BRSK1	2.0500e-01	0
NFAT5	2.0500e-01	0
ATF7	2.0500e-01	0
IL21R	2.0500e-01	0
RBM39	2.0500e-01	0
EIF4A2	2.0500e-01	0
MORC2	2.0500e-01	0
FBN2	2.0500e-01	0
ZC3H12B	2.0600e-01	0
CSNK1G3	2.0600e-01	0
PDE4D	2.0600e-01	0
GNAL	2.0600e-01	0
PITPNM3	2.0600e-01	0
UBE3A	2.0600e-01	0
ZNF512B	2.0600e-01	0
BHLHE41	2.0600e-01	0
SETD2	2.0600e-01	0
SMARCD1	2.0600e-01	0
RBM27	2.0600e-01	0
SLC9A6	2.0600e-01	0
TOMM40	2.0600e-01	0
RIMS2	2.0600e-01	0
ANKIB1	2.0700e-01	0
CDK1	2.0700e-01	0
FBXO41	2.0700e-01	0
MAPK8	2.0700e-01	0
GLG1	2.0700e-01	0
PTPRC	2.0700e-01	0
RASGRF1	2.0700e-01	0
ACHE	2.0700e-01	0
HMGCS1	2.0700e-01	0
QSER1	2.0800e-01	0
ATAD5	2.0800e-01	0
SF3B4	2.0800e-01	0
DDI2	2.0800e-01	0
EP400	2.0800e-01	0
PAPD5	2.0800e-01	0
GCN1L1	2.0800e-01	0
CORO1C	2.0900e-01	0
IL2RG	2.0900e-01	0
MBD6	2.0900e-01	0
ARHGAP30	2.0900e-01	0
PPP5C	2.0900e-01	0
LMNA	2.0900e-01	0
RAB11A	2.0900e-01	0
SYNCRIP	2.0900e-01	0
SOX10	2.0900e-01	0
BRAF	2.0900e-01	0
SVOP	2.0900e-01	0
HNRNPR	2.1000e-01	0
RPGR	2.1000e-01	0
WNK2	2.1000e-01	0
MAPRE1	2.1000e-01	0
WDR45	2.1000e-01	0
MEPCE	2.1000e-01	0
BRINP2	2.1000e-01	0
C11orf84	2.1000e-01	0
NPAS3	2.1100e-01	0
USP15	2.1100e-01	0
ZC3H13	2.1100e-01	0
DGCR8	2.1100e-01	0
CACNA1G	2.1100e-01	0
ING3	2.1100e-01	0
CSMD1	2.1100e-01	0
ERCC6L	2.1100e-01	0
DNAJA2	2.1100e-01	0
TAF5	2.1100e-01	0
C10orf12	2.1100e-01	0
KIF26B	2.1100e-01	0
RP11-159G9.5	2.1100e-01	0
UBN1	2.1100e-01	0
MTSS1	2.1200e-01	0
ASTN1	2.1200e-01	0
NCOA5	2.1200e-01	0
OTUD4	2.1200e-01	0
SORT1	2.1200e-01	0
UCHL1	2.1200e-01	0
LEF1	2.1200e-01	0
FRY	2.1200e-01	0
MAP3K7	2.1200e-01	0
LCK	2.1200e-01	0
ZNF445	2.1200e-01	0
IGF2R	2.1200e-01	0
BTBD18	2.1200e-01	0
CHRM1	2.1300e-01	0
ASH2L	2.1300e-01	0
ACTN1	2.1300e-01	0
ATF7IP	2.1300e-01	0
ATP6AP1	2.1300e-01	0
HSP90AB1	2.1300e-01	0
PDE10A	2.1300e-01	0
RFX2	2.1300e-01	0
COPB1	2.1300e-01	0
RNF111	2.1300e-01	0
TBC1D10B	2.1300e-01	0
WDR33	2.1300e-01	0
NRG2	2.1300e-01	0
UBN2	2.1300e-01	0
UBR2	2.1300e-01	0
FAM193A	2.1300e-01	0
SLC6A8	2.1300e-01	0
SARS	2.1300e-01	0
MLLT4	2.1300e-01	0
SRCIN1	2.1300e-01	0
CACNA1D	2.1400e-01	0
ST5	2.1400e-01	0
MAP3K1	2.1400e-01	0
IGSF1	2.1400e-01	0
COG3	2.1400e-01	0
JAK1	2.1400e-01	0
RAB14	2.1400e-01	0
EVI5L	2.1400e-01	0
DYRK1A	2.1400e-01	0
NEURL4	2.1400e-01	0
DAB1	2.1500e-01	0
KCNH4	2.1500e-01	0
ARHGEF11	2.1500e-01	0
CCAR1	2.1500e-01	0
THSD7A	2.1500e-01	0
SOX6	2.1500e-01	0
FGFR1	2.1500e-01	0
TTYH3	2.1500e-01	0
ROCK2	2.1500e-01	0
ANKS1B	2.1500e-01	0
NFASC	2.1500e-01	0
WASF1	2.1500e-01	0
SENP6	2.1500e-01	0
CSNK1A1	2.1500e-01	0
WDR48	2.1500e-01	0
GCLM	2.1600e-01	0
RPS8	2.1600e-01	0
FAF2	2.1600e-01	0
HS6ST3	2.1600e-01	0
RBM4	2.1600e-01	0
CSNK1G1	2.1600e-01	0
ACACA	2.1600e-01	0
COL11A1	2.1600e-01	0
U2AF1	2.1600e-01	0
ATP7A	2.1600e-01	0
TPX2	2.1700e-01	0
NUMA1	2.1700e-01	0
NR2F2	2.1700e-01	0
TCF4	2.1700e-01	0
HTATSF1	2.1700e-01	0
TRAF6	2.1700e-01	0
RSRC2	2.1700e-01	0
SNRPA1	2.1700e-01	0
SNW1	2.1700e-01	0
NXN	2.1800e-01	0
CCT4	2.1800e-01	0
SAMD4A	2.1800e-01	0
RGAG1	2.1800e-01	0
ZMIZ2	2.1800e-01	0
ANP32A	2.1800e-01	0
GPM6A	2.1800e-01	0
ITCH	2.1800e-01	0
XRCC6	2.1800e-01	0
AGO4	2.1800e-01	0
DDX39B	2.1800e-01	0
ZNF536	2.1800e-01	0
HNRNPA2B1	2.1800e-01	0
EWSR1	2.1800e-01	0
NUMBL	2.1800e-01	0
STRBP	2.1800e-01	0
CPEB1	2.1800e-01	0
SUV39H1	2.1800e-01	0
FOXP2	2.1900e-01	0
RXRB	2.1900e-01	0
SP2	2.1900e-01	0
AQR	2.1900e-01	0
SEMA3F	2.1900e-01	0
SMG7	2.1900e-01	0
SRP54	2.1900e-01	0
KDM3A	2.1900e-01	0
FRS2	2.1900e-01	0
BRD2	2.1900e-01	0
ADAMTS6	2.2000e-01	0
GIT1	2.2000e-01	0
ATP13A3	2.2000e-01	0
RAB2A	2.2000e-01	0
ASAP2	2.2000e-01	0
PRKAR2B	2.2000e-01	0
SMARCB1	2.2000e-01	0
STAT5B	2.2000e-01	0
HAUS7	2.2000e-01	0
SYCP1	2.2000e-01	0
YTHDF3	2.2000e-01	0
ARHGAP44	2.2000e-01	0
MAP2K4	2.2000e-01	0
WDR1	2.2000e-01	0
NR2C2	2.2000e-01	0
ARHGAP23	2.2000e-01	0
SEMA6A	2.2100e-01	0
BCL3	2.2100e-01	0
MGAT1	2.2100e-01	0
SOCS6	2.2100e-01	0
AFF3	2.2100e-01	0
RP11-1055B8.7	2.2100e-01	0
FNDC3A	2.2100e-01	0
DPYSL3	2.2100e-01	0
C17orf85	2.2100e-01	0
ITSN1	2.2100e-01	0
NOL4	2.2100e-01	0
PROX1	2.2100e-01	0
CAMKV	2.2100e-01	0
ZBTB38	2.2100e-01	0
UBQLN1	2.2100e-01	0
ATXN7L1	2.2100e-01	0
LYN	2.2100e-01	0
SMAD4	2.2200e-01	0
BRWD1	2.2200e-01	0
ELAVL1	2.2200e-01	0
SF3B2	2.2200e-01	0
CLCN3	2.2200e-01	0
SLIT1	2.2200e-01	0
TUBB2B	2.2200e-01	0
PHF19	2.2200e-01	0
FAM135B	2.2200e-01	0
FCHO2	2.2200e-01	0
PRDM2	2.2200e-01	0
DNAJC6	2.2200e-01	0
ATP2B3	2.2200e-01	0
RAPGEF1	2.2200e-01	0
NTN1	2.2200e-01	0
FEZF2	2.2200e-01	0
FBXO32	2.2200e-01	0
PTBP2	2.2200e-01	0
EFNB2	2.2200e-01	0
CDK17	2.2200e-01	0
MAML3	2.2300e-01	0
THRB	2.2300e-01	0
MORC3	2.2300e-01	0
RAPH1	2.2300e-01	0
CREB1	2.2300e-01	0
IREB2	2.2300e-01	0
GDF6	2.2300e-01	0
OLFM1	2.2300e-01	0
SLC25A14	2.2300e-01	0
SLC16A2	2.2300e-01	0
TRAF3	2.2400e-01	0
MAST3	2.2400e-01	0
SPAST	2.2400e-01	0
USP32	2.2400e-01	0
LRP8	2.2400e-01	0
GJC1	2.2400e-01	0
GABBR1	2.2400e-01	0
PPP1R8	2.2400e-01	0
BMP2	2.2400e-01	0
P4HB	2.2400e-01	0
GDA	2.2400e-01	0
IQSEC1	2.2400e-01	0
KPNA6	2.2400e-01	0
LHX2	2.2400e-01	0
NFIB	2.2500e-01	0
WIZ	2.2500e-01	0
ZBTB43	2.2500e-01	0
BMPR1B	2.2500e-01	0
TTC17	2.2500e-01	0
PSMA7	2.2500e-01	0
E2F1	2.2500e-01	0
LIMK1	2.2500e-01	0
APC2	2.2500e-01	0
CSF1	2.2600e-01	0
VAV1	2.2600e-01	0
IGF2BP1	2.2600e-01	0
UFD1L	2.2600e-01	0
CDKL5	2.2600e-01	0
MIER3	2.2600e-01	0
CCT2	2.2600e-01	0
SHROOM4	2.2600e-01	0
TBX21	2.2600e-01	0
HNRNPUL2	2.2700e-01	0
CARD11	2.2700e-01	0
PCNX	2.2700e-01	0
PCNXL3	2.2700e-01	0
SCHIP1	2.2700e-01	0
RAD23B	2.2700e-01	0
PRPF4	2.2700e-01	0
COL6A1	2.2700e-01	0
DCLK1	2.2700e-01	0
STK40	2.2700e-01	0
FANCB	2.2700e-01	0
SETD5	2.2700e-01	0
HNRNPD	2.2700e-01	0
TCERG1	2.2700e-01	0
GNL1	2.2700e-01	0
CPEB3	2.2700e-01	0
PYGO1	2.2800e-01	0
CUL3	2.2800e-01	0
LZTS3	2.2800e-01	0
KIF5A	2.2800e-01	0
INO80D	2.2800e-01	0
SAFB2	2.2800e-01	0
NAA30	2.2800e-01	0
PCBP2	2.2800e-01	0
ZNF384	2.2800e-01	0
LATS1	2.2800e-01	0
MAML2	2.2800e-01	0
CAMK1D	2.2800e-01	0
TRIM46	2.2800e-01	0
PIK3R1	2.2800e-01	0
IL6ST	2.2800e-01	0
ARHGAP6	2.2800e-01	0
REL	2.2900e-01	0
MAGED1	2.2900e-01	0
GABRA2	2.2900e-01	0
JAKMIP1	2.2900e-01	0
PLXNA4	2.2900e-01	0
CACNA2D2	2.2900e-01	0
SNAP25	2.2900e-01	0
CCND2	2.2900e-01	0
FAM168A	2.2900e-01	0
PATZ1	2.2900e-01	0
DENND1A	2.2900e-01	0
KDM7A	2.2900e-01	0
SOX30	2.3000e-01	0
WDTC1	2.3000e-01	0
THOC1	2.3000e-01	0
FMNL1	2.3000e-01	0
MRTO4	2.3000e-01	0
STK39	2.3000e-01	0
IPO9	2.3000e-01	0
HERPUD1	2.3000e-01	0
REEP1	2.3000e-01	0
GPS1	2.3100e-01	0
PLRG1	2.3100e-01	0
UBE2K	2.3100e-01	0
PSMA6	2.3100e-01	0
CNOT6L	2.3100e-01	0
AGAP1	2.3100e-01	0
CSNK1D	2.3100e-01	0
CELF4	2.3100e-01	0
RDH10	2.3100e-01	0
MAP2K7	2.3200e-01	0
GABPA	2.3200e-01	0
KIF13A	2.3200e-01	0
FAM169A	2.3200e-01	0
ACTB	2.3200e-01	0
NUP205	2.3200e-01	0
GNL3L	2.3200e-01	0
PABPC4	2.3200e-01	0
RALGAPA1	2.3200e-01	0
FADS2	2.3200e-01	0
FBXW7	2.3200e-01	0
TMEM132D	2.3200e-01	0
ATP11C	2.3200e-01	0
CASKIN2	2.3200e-01	0
NUDT21	2.3200e-01	0
BACH2	2.3300e-01	0
PTPRM	2.3300e-01	0
HMBOX1	2.3300e-01	0
SOCS7	2.3300e-01	0
HNRNPA3	2.3300e-01	0
MAGED2	2.3300e-01	0
PTGES3	2.3300e-01	0
SRSF11	2.3300e-01	0
LSM14B	2.3400e-01	0
NCSTN	2.3400e-01	0
AIFM1	2.3400e-01	0
ZNF704	2.3400e-01	0
TTBK1	2.3400e-01	0
PBX2	2.3400e-01	0
YIPF5	2.3400e-01	0
KBTBD2	2.3400e-01	0
SLC30A1	2.3400e-01	0
KIAA1468	2.3400e-01	0
ZNF827	2.3400e-01	0
PICALM	2.3400e-01	0
PRKG1	2.3500e-01	0
YWHAE	2.3500e-01	0
CRTC2	2.3500e-01	0
PSMD6	2.3500e-01	0
SMC2	2.3500e-01	0
THBS1	2.3500e-01	0
MAN1A2	2.3500e-01	0
GMEB2	2.3600e-01	0
SCFD1	2.3600e-01	0
TNFRSF1A	2.3600e-01	0
SSBP2	2.3600e-01	0
CDYL	2.3600e-01	0
REV1	2.3600e-01	0
POLD3	2.3600e-01	0
ESRP1	2.3600e-01	0
FUS	2.3700e-01	0
RARG	2.3700e-01	0
EPB41L4B	2.3700e-01	0
NDC1	2.3700e-01	0
MSI2	2.3700e-01	0
RBM14-RBM4	2.3700e-01	0
ZMAT2	2.3700e-01	0
AZIN1	2.3700e-01	0
CRIM1	2.3800e-01	0
PPP1R7	2.3800e-01	0
RNF40	2.3800e-01	0
MTMR1	2.3800e-01	0
PRPF39	2.3800e-01	0
EVL	2.3800e-01	0
HEXIM1	2.3800e-01	0
DLG4	2.3800e-01	0
KANSL1	2.3800e-01	0
AMIGO1	2.3800e-01	0
DAZL	2.3900e-01	0
RPL3	2.3900e-01	0
CAMSAP1	2.3900e-01	0
MDGA2	2.3900e-01	0
TLE1	2.3900e-01	0
LMTK2	2.3900e-01	0
HCN4	2.3900e-01	0
CHMP6	2.3900e-01	0
ACTN2	2.3900e-01	0
HDAC7	2.3900e-01	0
HELLS	2.3900e-01	0
ENG	2.4000e-01	0
SLMAP	2.4000e-01	0
C6orf62	2.4000e-01	0
CACNA1B	2.4000e-01	0
KHDRBS1	2.4000e-01	0
TRIB2	2.4000e-01	0
VEZF1	2.4000e-01	0
HERC1	2.4000e-01	0
CCND3	2.4000e-01	0
GSPT2	2.4000e-01	0
TXLNA	2.4000e-01	0
MED15	2.4100e-01	0
FBXL5	2.4100e-01	0
PCSK2	2.4100e-01	0
FOSL2	2.4100e-01	0
CAMK2G	2.4100e-01	0
SH3GLB1	2.4100e-01	0
SLC2A1	2.4100e-01	0
TAOK2	2.4100e-01	0
TAOK3	2.4100e-01	0
TSHZ1	2.4100e-01	0
FBXO33	2.4100e-01	0
YTHDF1	2.4100e-01	0
YWHAB	2.4100e-01	0
TMEM259	2.4100e-01	0
UBA2	2.4100e-01	0
RBPJ	2.4100e-01	0
ITPK1	2.4200e-01	0
RPS6KA5	2.4200e-01	0
SHH	2.4200e-01	0
PDLIM4	2.4200e-01	0
SRSF1	2.4200e-01	0
FOXJ2	2.4200e-01	0
MEMO1	2.4200e-01	0
BCL9L	2.4200e-01	0
TOPORS	2.4200e-01	0
IGBP1	2.4200e-01	0
LRCH2	2.4200e-01	0
TOMM70A	2.4200e-01	0
NOVA2	2.4200e-01	0
SLC38A2	2.4200e-01	0
DCHS1	2.4200e-01	0
SRGAP3	2.4300e-01	0
PHC1	2.4300e-01	0
DDB1	2.4300e-01	0
PCDH1	2.4300e-01	0
SCAI	2.4300e-01	0
PPP4R1	2.4300e-01	0
PTK2	2.4300e-01	0
PLAGL2	2.4300e-01	0
MEF2D	2.4300e-01	0
RPL18A	2.4300e-01	0
TNFSF13B	2.4400e-01	0
PIM3	2.4400e-01	0
GMPS	2.4400e-01	0
GRID1	2.4400e-01	0
HNRNPL	2.4400e-01	0
NONO	2.4400e-01	0
ELL2	2.4400e-01	0
DNAJC11	2.4400e-01	0
GRM7	2.4400e-01	0
TMEM131	2.4400e-01	0
LONP1	2.4400e-01	0
SRC	2.4400e-01	0
HSPA4	2.4400e-01	0
KIAA1211L	2.4400e-01	0
SPI1	2.4400e-01	0
TRIM27	2.4400e-01	0
CEPT1	2.4400e-01	0
RPL19	2.4400e-01	0
EPS15L1	2.4500e-01	0
KPNA1	2.4500e-01	0
CACNA2D1	2.4500e-01	0
STK11	2.4500e-01	0
GABRD	2.4500e-01	0
EIF5B	2.4500e-01	0
UHRF2	2.4500e-01	0
CELSR3	2.4500e-01	0
BRD1	2.4500e-01	0
KLF7	2.4500e-01	0
RAB11FIP3	2.4500e-01	0
RABL6	2.4500e-01	0
GRAMD1B	2.4500e-01	0
PUF60	2.4500e-01	0
FBL	2.4600e-01	0
TBX2	2.4600e-01	0
ZRANB1	2.4600e-01	0
ATP2A2	2.4600e-01	0
FLT1	2.4600e-01	0
ACTL6A	2.4600e-01	0
HERC4	2.4600e-01	0
AKAP4	2.4600e-01	0
JADE1	2.4600e-01	0
TRA2B	2.4600e-01	0
BCAR1	2.4600e-01	0
ADD3	2.4600e-01	0
PSMC6	2.4600e-01	0
POLR1B	2.4600e-01	0
PRPF40B	2.4600e-01	0
ASTN2	2.4600e-01	0
GRIA2	2.4700e-01	0
LNPEP	2.4700e-01	0
RLIM	2.4700e-01	0
RASIP1	2.4700e-01	0
NAV2	2.4700e-01	0
ILF2	2.4700e-01	0
NUS1	2.4700e-01	0
NPTN	2.4700e-01	0
WT1	2.4700e-01	0
CLOCK	2.4700e-01	0
KCNH3	2.4700e-01	0
TOP2B	2.4700e-01	0
DCTN2	2.4700e-01	0
NCOA1	2.4700e-01	0
RHEB	2.4700e-01	0
ANKRD34A	2.4700e-01	0
HDAC9	2.4800e-01	0
ANKRD13C	2.4800e-01	0
WWP1	2.4800e-01	0
ZNF319	2.4800e-01	0
WDR18	2.4800e-01	0
CBX8	2.4800e-01	0
LENG8	2.4800e-01	0
KAL1	2.4800e-01	0
LRRC8B	2.4900e-01	0
ZBTB21	2.4900e-01	0
MORC4	2.4900e-01	0
ARHGAP29	2.4900e-01	0
NELL2	2.4900e-01	0
PDE8B	2.4900e-01	0
ZNF281	2.4900e-01	0
ARFGEF2	2.4900e-01	0
PHF13	2.4900e-01	0
INPP4A	2.4900e-01	0
MUC5B	2.4900e-01	0
KDR	2.4900e-01	0
BAI2	2.4900e-01	0
NLGN4X	2.4900e-01	0
LRP2	2.4900e-01	0
CHRM3	2.4900e-01	0
PITPNC1	2.4900e-01	0
ZNF496	2.4900e-01	0
USF2	2.4900e-01	0
PDIA3	2.5000e-01	0
FLNC	2.5000e-01	0
MTMR4	2.5000e-01	0
TRIP13	2.5000e-01	0
ACE2	2.5000e-01	0
KIRREL	2.5000e-01	0
CELSR1	2.5000e-01	0
HGF	2.5000e-01	0
RYR2	2.5000e-01	0
TM9SF4	2.5000e-01	0
FAM160B1	2.5000e-01	0
SYN1	2.5100e-01	0
CAD	2.5100e-01	0
FAF1	2.5100e-01	0
FNIP1	2.5100e-01	0
ETF1	2.5100e-01	0
INHBA	2.5100e-01	0
SLC30A10	2.5100e-01	0
STT3B	2.5100e-01	0
MRC1L1	2.5100e-01	0
MEX3A	2.5100e-01	0
CAMK2A	2.5100e-01	0
INTS3	2.5100e-01	0
RNPS1	2.5100e-01	0
NFE2L1	2.5100e-01	0
SLC6A3	2.5100e-01	0
CELSR2	2.5100e-01	0
TFAP2D	2.5200e-01	0
PIK3CB	2.5200e-01	0
ZC3H12C	2.5200e-01	0
DOPEY1	2.5200e-01	0
ZMIZ1	2.5200e-01	0
ZYG11B	2.5200e-01	0
SKIDA1	2.5200e-01	0
SEPT9	2.5200e-01	0
SCUBE3	2.5200e-01	0
KLF6	2.5200e-01	0
SFMBT2	2.5200e-01	0
DNM1	2.5200e-01	0
ZNFX1	2.5200e-01	0
RBBP4	2.5300e-01	0
LEMD3	2.5300e-01	0
RUSC2	2.5300e-01	0
AKAP6	2.5300e-01	0
TMEM132B	2.5300e-01	0
RBM15B	2.5300e-01	0
ZNF644	2.5300e-01	0
AUTS2	2.5300e-01	0
SIM1	2.5300e-01	0
FAT3	2.5300e-01	0
TP53BP1	2.5300e-01	0
HECW1	2.5300e-01	0
NEGR1	2.5300e-01	0
XPO5	2.5300e-01	0
SVEP1	2.5400e-01	0
SCAF1	2.5400e-01	0
DLGAP1	2.5400e-01	0
DLX2	2.5400e-01	0
TTYH1	2.5400e-01	0
CSNK1G2	2.5400e-01	0
RAB35	2.5400e-01	0
PIAS2	2.5400e-01	0
ADCY5	2.5400e-01	0
GRM5	2.5400e-01	0
BOD1L1	2.5400e-01	0
PTPRS	2.5400e-01	0
EDNRA	2.5400e-01	0
NRXN1	2.5400e-01	0
ARHGAP32	2.5400e-01	0
FRMD5	2.5400e-01	0
VPS54	2.5400e-01	0
UBE2R2	2.5500e-01	0
AMMECR1L	2.5500e-01	0
CCT6A	2.5500e-01	0
TCFL5	2.5500e-01	0
PBX1	2.5500e-01	0
